Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,LP_Title,LP_Images
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1943-11-17,Malvón,,Tango,Enrique Campos,Víctor,78rpm,77388,60-0316,Antonio Arona,Francisco Jiménez,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Sollozo De Bandoneon,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1943-12-16,Sollozo de Bandoneón,,Tango,Enrique Campos,Víctor,78rpm,84304,60-0361,Ricardo Tanturi,Enrique Cadícamo,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1943-12-16,Qué Vas Buscando Muñeca,,Tango,Enrique Campos,Víctor,78rpm,84305,60-0361,"José Basso, Jorge Ortiz",José Bazán,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-01-21,Rey de Tango,,Tango,Enrique Campos,Víctor,78rpm,79514,60-0332,"Enrique Campos, Mario Perini",Roberto Lambertucci,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-01-21,Quién Canta Mejor Que Yo,,Milonga,Enrique Campos,Víctor,78rpm,79513,60-0332,Ricardo Tanturi,Enrique Dizeo,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-03-24,Y Siempre Igual,,Tango,Enrique Campos,Víctor,78rpm,79587,60-0392,Arturo Gallucci,Luis Caruso,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-03-24,Recién,,Tango,Enrique Campos,Víctor,78rpm,79588,60-0392,Osvaldo Pugliese,Homero Manzi,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Sollozo De Bandoneon,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-04-27,La Abandoné y No Sabía,,Tango,Enrique Campos,Víctor,78rpm,79655,60-0423,José Canet,José Canet,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-04-27,Y Cómo Le Iba Contando,,Tango,Enrique Campos,Víctor,78rpm,79656,60-0472,Arturo Gallucci,Enrique Dizeo,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-04-27,Desde Lejos,,Tango,Enrique Campos,Víctor,78rpm,79657,60-0472,José Iglesias,Juan Gatti,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-04-27,Jirón de Suburbio,,Tango,Enrique Campos,Víctor,78rpm,79658,60-0472,Víctor Braña,Enrique Gaudino,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Sollozo De Bandoneon,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-05-18,Calla Bandoneón,,Tango,Enrique Campos,Víctor,78rpm,79695,60-0453,Carlos Lázzari,Oscar Rubens,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-05-18,Añoranzas,,Vals,Enrique Campos,Víctor,78rpm,79696,60-0453,José Aguilar,José Aguilar,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-07-27,Si Se Salva el Pibe,,Tango,Enrique Campos,Víctor,78rpm,79787,60-0507,Francisco Pracánico,Celedonio Flores,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-07-27,Sombrerito,,Tango,Enrique Campos,Víctor,78rpm,79788,60-0507,Norberto Guzmán,Roberto Lambertucci,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-08-28,Domingo a la Noche,,Tango,Enrique Campos,Víctor,78rpm,79827,60-0529,Juan Guichandut,Oscar Rubens,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-08-28,Desde el Alma,,Vals,Instrumental,Víctor,78rpm,79828,60-0529,Rosita Melo,"Víctor Vélez, Homero Manzi",,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-09-29,Encuentro,,Tango,Enrique Campos,Víctor,78rpm,79872,60-0550,Miguel Bucino,Miguel Bucino,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-09-29,El Corazón Me Decía,,Tango,Enrique Campos,Víctor,78rpm,79873,60-0550,Vicente Salerno,Roberto Lambertucci,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-11-14,En el Salón,,Tango,Enrique Campos,Víctor,78rpm,79933,60-0575,Cristóbal Herreros,Leopoldo Vélez,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-11-14,Prisionero,,Tango,Enrique Campos,Víctor,78rpm,79934,60-0575,Anselmo Aieta,Francisco Jiménez,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-12-13,Raza Criolla,El Taita,Tango,Instrumental,Víctor,78rpm,79975,60-0595,Salvador Grupillo,,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1944-12-13,Igual Que un Bandoneón,,Tango,Enrique Campos,Víctor,78rpm,79976,60-0595,José Iglesias,Juan Gatti,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-01-22,Esta Noche Al Pasar,,Tango,Enrique Campos,Víctor,78rpm,80531,60-0623,Héctor Grané,Ricardo Thompson,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-01-22,De Seis a Siete,De 6 a 7,Tango,Enrique Campos,Víctor,78rpm,80532,60-0623,José Canet,José Canet,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-02-19,Me Besó y Se Fue,,Vals,Enrique Campos,Víctor,78rpm,80551,60-0638,José Canet,José Canet,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Sollozo De Bandoneon,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-02-19,Que Será de Ti,,Tango,Enrique Campos,Víctor,78rpm,80552,60-0638,Roberto Blanco,Julio Nelson,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Sollozo De Bandoneon,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Sollozo%20De%20Bandoneon/Sollozo%20De%20Bandoneon%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-04-12,Igual Que una Sombra,,Tango,Enrique Campos,Víctor,78rpm,80603,60-0666,Osvaldo Pugliese,Enrique Cadícamo,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-04-12,La Uruguayita Lucía,,Tango,Enrique Campos,Víctor,78rpm,80604,60-0666,Eduardo Pereyra,Daniel Barreto,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-05-03,Discos de Gardel,,Tango,Enrique Campos,Víctor,78rpm,80630,60-0682,Eduardo Del Piano,Horacio Sanguinetti,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-05-03,Giuseppe el Zapatero,,Tango,Enrique Campos,Víctor,78rpm,80631,60-0682,Guillermo Del Ciancio,Guillermo Del Ciancio,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-06-14,El Sueño del Pibe,,Tango,Enrique Campos,Víctor,78rpm,80687,60-0705,Juan Puey,Reinaldo Yiso,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Encuentro,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Back.webp""}, {""type"": ""Image 3"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%203.webp""}, {""type"": ""Image 4"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Encuentro/Encuentro%20Image%204.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-06-14,Anselmo Laguna,,Tango,Enrique Campos,Víctor,78rpm,80688,60-0705,Vicente Salerno,Elizardo Vilas,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-07-13,Cantor de Barrio,,Tango,Enrique Campos,Víctor,78rpm,80722,60-0732,Felipe Navas,Navas Cacciari,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-07-13,Bien Criolla y Bien Porteña,,Milonga,Enrique Campos,Víctor,78rpm,80723,60-0732,Armando Pontier,Homero Expósito,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",Discos De Gardel,"[{""type"": ""Front"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Front.webp""}, {""type"": ""Back"", ""url"": ""https://pub-df59ead2b87f40468ed4dcba1d274efa.r2.dev/TanturiRicardo/LPs/Discos%20De%20Gardel/Discos%20De%20Gardel%20Back.webp""}]"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1945-09-05,Ivón,,Tango,Enrique Campos,Víctor,78rpm,80801,60-0775,Luis Visca,Horacio Sanguinetti,,43-46 Campos,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido","Piano, Bass, 5 Bandoneons, 4 Violins",,
